source,bolum,soru,secenekler,cevap,cevap_idx
tr_mmlu,Sosyoloji,Aşağıdaki süreçlerin hangisi toplumlarda yoğun olarak yaşanması sonucunda köklü dönüşümlere yol açmaz?,"['Küreselleşme', 'Modernleşme', 'Sanayileşme', 'Sosyalleşme', 'Kentleşme']",D,3
tr_mmlu,Sosyoloji,Kari Marx’ın çalışmalarında kullandığı en temel kavram aşağıdakilerden hangisidir?,"['Bürokrasi', 'Teknik donanım', 'insan emeği', 'iş bölümü', 'Kültür']",C,2
tr_mmlu,Sosyoloji,İnsanlar arasında ve insan ile çevre arasında  ilk sömürü ilişkisi aşağıdaki hangi  toplumlarda kurulmuştur?,"['Modern toplumlar', 'Avcı-toplayıcı toplumlar', 'Endüstriyel toplumlar', 'Tarımcı toplumlar', 'ilkel toplumlar']",D,3
tr_mmlu,Sosyoloji,Yersiz ödemelerin gelir ve aylıklardan kesilmesinde % kaç oranında kesinti uygulanır?,"['5', '10', '15', '20', '25']",D,3
tr_mmlu,Sosyoloji,Aşağıdakilerden hangisi Greenpeace'in kurucularından değildir?,"['Bob Hunter', 'Ben Metcalfe', 'Jim Bohlen', 'David Mc Taggart', 'Irwing Stowe']",D,3
tr_mmlu,Sosyoloji,Aşağıdakilerden hangisi erken dönem feminist yaklaşımlardan biri değildir?,"['Liberal', 'Sosyalist', 'Marksist', 'Radikal', 'Çok ırklı']",E,4
tr_mmlu,Sosyoloji,Geniş ailenin yavaş yavaş kaybolup yerini çekirdek aileye bıraktığı ve ailenin toplumsal fonksiyonunun sadece tüketici olduğu toplum türü aşağıdakilerden hangisidir?,"['Endüstri öncesi toplum', 'Tarım toplumu', 'Endüstri toplumu', 'Feodal toplum', 'Geleneksel toplum']",C,2
tr_mmlu,Sosyoloji,Türkiye’nin taraf olduğu andlaşmalar arasında azınlıklara ilişkin hükümler taşıyan ilk andlaşma aşağıdakilerden hangisidir?,"['Bulgaristan ve Türkiye ikili Dostluk Andlaşması', 'Mübadele Sözleşmesi', 'Lozan Andlaşması', 'Atina itilafnamesi', 'Neuilly Andlaşması']",C,2
tr_mmlu,Sosyoloji,Bir subjektif hakkın mahkemeler aracılığıyla ileri sürülmesi yetkisine ne ad verilir?,"['Dava hakkı', 'İtiraz hakkı', 'Şikayet hakkı', 'Soruşturma hakkı', 'Takip hakkı']",A,0
tr_mmlu,Spor Yönetimi,"Perakendecilik, belki de en eski pazarlama kurumudur. Perakendecilik, ürünlerin son tüketicilere satılması ile ilgili faaliyetleri yürütmektir. Hemen hemen her tüketim ürünü perakendeciler vasıtası ile tüketicilere ulaşır. Perakendecilik, satılan ürün türüne, coğrafik dağılıma, örgütlenme biçimine, mülkiyet durumuna, işletme büyüklüğüne, bütünleşme derecesine ve faaliyet yöntemlerine göre sınıflandırılabilmektedir. Bu kapsamda işletme büyüklüğüne göre büyük perakendeciler için yapılan bir sınıflandırma için aşağıdakilerden hangisi doğrudur?","['Bağımsız mağazalar', 'Gönüllü zincirler', 'Tüketici kooperatifleri', 'Üretici mağazaları', 'Departmanlı mağazalar']",E,4
tr_mmlu,Spor Yönetimi,"“Kaftân Ağası Mısır üzerinden gitmek âdet iken birkaç sâl ihtilâl-i Mısır sebebi ile bahren gidemedi. Hudâ-yı müte‛âl berren ve bahren kâffe-i ibâda selâmet ihsân eyleye, âmîn.” Yukarıdaki metnin günümüz Türkçesiyle ifadesi aşağıdakilerin hangisinde doğru olarak verilmiştir?","['Kaftan Ağası Mısır üzerinden gitmesi âdet iken Mısır’daki karışıklıklar sebebiyle birkaç senedir gidemedi. Yüce Allah kara ve deniz yolu ile giden bütün kullarına sağ sal im varmayı nasip eylesin, amin.', 'Kaftan Ağası’nın Mısır üzerinden gitmesi âdet iken Mısır’daki karışıklıklar sebebiyle birkaç senedir deniz yolu ile gidemedi. Yüce Allah kara ve deniz yolu ile giden bütün kullarına sağ salim varmayı nasip eylesin, amin.', 'Kaftan Ağası’nın Mısır üzerinden gitmesi âdet iken Mısır’daki karışıklıklar sebebiyle birkaç senedir deniz yolu ile gidemedi. Allah kara ve deniz yolu ile giden bütün kullarına sağ salim varmayı nasip eylesin, amin.', 'Kaftan Ağası Mısır üzerinden gitmesi âdet iken karışıklıklar sebebiyle birkaç senedir deniz yolu ile gidemedi. Allah kara ve deniz yolu ile giden bütün kullarına sağ sal im varmayı nasip eylesin, amin.', 'Kaftan Ağası’nın deniz yolu ile gitmesi âdet iken Mısır’daki karışıklıklar sebebiyle birkaç senedir gidemedi. Yüce Allah kara ve deniz yolu ile giden bütün kullarına sağ salim varmayı nasip eylesin, amin.']",B,1
tr_mmlu,Spor Yönetimi,Aşağıdakilerden hangisi Aracılara Yönelik satış tutundurma amaçlarından biri değildir?,"['Müşteri Trafiğinin Artırılması', 'Stokların Azaltılması', 'Rekabetin Dengelenmesi', 'Farklı Faaliyetlere Destek Sağlanması', 'Büyük Miktarlarda Satın Alınmasının sağlanması']",E,4
tr_mmlu,Spor Yönetimi,Aşağıdakilerden hangisi çalışma dışı zamanın içinde yer alır?,"['İşe bağımlı zaman', 'Varoluşla ilgili zaman', 'İşe gelip giderken kullanılan zaman', 'İşle ilgili mesai dışı yapılan mesleki uğraşlar', 'İşe gitmek için evde hazırlık yapılan zaman']",B,1
tr_mmlu,Spor Yönetimi,Aşağıdakilerden hangisi finansal halkla ilişkiler etkinlikleri arasında yer almaz?,"['Yıllık raporlar', 'Yıllık toplantılar', 'Görüşme çağrıları', 'Proxy mailler', 'Aylık toplantılar']",E,4
tr_mmlu,Spor Yönetimi,Hem emek hem de sermaye faktörleri değişken olduğunda ücret oranı ile firmanın istihdam düzeyi arasındaki ilişkiyi gösteren eğriye ne ad verilir?,"['Kısa dönem emek talep eğrisi', 'Uzun dönem emek arz eğrisi', 'Uzun dönem emek talep eğrisi', 'Kısa dönem emek arz eğrisi', 'Denge emek talep eğrisi']",C,2
tr_mmlu,Spor Yönetimi,"Satış tutundurma faaliyetlerinde, itme ve çekme stratejisi olmak üzere iki stratejiden hareket edilmektedir. İşletmelerin satış tutundurmadaki amaçları hangi stratejinin kullanılacağını belirlemektedir. Çekme stratejisinden hareketle marka ile olan ilişkiyi ürün tüketimi sonrasında bile sürekli bir şekilde devam ettirmek isteyen bir işletme aşağıdaki uygulamalardan hangisine yönelebilir?","['Nihai tüketicilere yönelik kuponlar', 'Aracılara yönelik yarışmalar', 'Nihai tüketicilere yönelik hediye pulları', 'Nihai tüketicilere yönelik ambalaj armağanları', 'Satış gücüne yönelik toplantılar']",D,3
tr_mmlu,Spor Yönetimi,Kurumsal risk yönetimi aşağıdakilerden hangisini kapsamaktadır?,"['Borç ve alacak yönetimi', 'Fırsatları biçimlendirme', 'Binişik ve bitişik kurumsal risklerin analizi', 'Katmanlı risk yönetimi', 'Çoklu ve çapraz kurumsal risklerin yönetilmesi']",E,4
tr_mmlu,Spor Yönetimi,Kültürel özelliklerden en çok etkilenen sözel olmayan iletişim becerisi aşağıdakilerden hangisidir?,"['Göz kontağı kurma', 'Yüz ifadeleri', 'Dönüt verme', 'Vücut dili', 'Bekleme (Sessiz kalma)']",A,0
tr_mmlu,Spor Yönetimi,Portekizliler’in 4 Ağustos 1578 tarihindeki hangi savaşta mağlup edilmesiyle Fas Osmanlı himayesine girmiştir?,"['Sedan Savaşı', 'Leyte Savaşı', 'Vadiüsseyl Savaşı', 'Tolosa Savaşı', 'Poltova Savaşı']",C,2
tr_mmlu,Spor Yönetimi,"Şehir yaşamı ve çevresinden, el değmemiş doğal kaynaklara kadar uzanan doğal çevrenin kalitesini yükseltme amacını taşıyan kavram aşağıdakilerden hangisidir?","['Koordinasyon', 'Rekreasyon programlaması', 'işbölümü', 'Uzmanlaşma', 'Rekreasyon planlaması']",E,4
tr_mmlu,Spor Yönetimi,"İnternetin kitlesel bir iletişim mecrası haline gelmesi ile birlikte tüketiciler karar verme sürecinde bilgi almak amacıyla farklı sosyal medya platformlarına başvurmaya başlamışlardır. Sosyal medyanın, geleneksel medyada yer alan reklamlara kıyasla daha güvenilir bir bilgi kaynağı olarak algılanmasının nedeni aşağıdakilerden hangisidir?","['Eşzamanlılık', 'Ağızdan ağza iletişim', 'Etkileşim', 'Geribildirim', 'Multimedya']",B,1
tr_mmlu,Spor Yönetimi,Aşağıdakilerden hangisi Gelibolulu Âlî’yi etkileyen Fars şairlerinden biridir?,"['Saib-i Tebrizî', 'Kemal-i Hocendî', 'Sadî', 'Şeyh Şebüsteri', 'Hâfız-ı Şirazî']",E,4
tr_mmlu,Spor Yönetimi,“Yalnız kediler dört ayak üzerine düşer” önermesi hangi tür bir önermedir?,"['Çıkarmalı', 'Bağlantılı', 'Özgülü', 'Ekli', 'Sebepli']",C,2
tr_mmlu,Spor Yönetimi,"Türkiye’de spor endüstrisinde, tekelci bir yapılanmanın olduğu faaliyet ya da spor dalı aşağıdakilerden hangisidir?","['At Yarışları', 'Basketbol', 'Voleybol', 'Futbol', 'Sutopu']",A,0
tr_mmlu,Spor Yönetimi,Sermaye yapısında yabancı kaynak kullanım seviyesini artırarak ağırlıklı ortalama sermaye maliyetini aşağı çekme olanağı olmadığını savunan sermaye yapısı yaklaşımları aşağıdakilerin hangisinde birlikte verilmiştir?,"['Geleneksel Yaklaşım - Modigliani - Miller Yaklaşımı', 'Geleneksel Yaklaşım - Net Faaliyet Geliri Yaklaşımı', 'Net Faaliyet Geliri Yaklaşımı - Modigliani - Miller Yaklaşımı', 'Net Faaliyet Geliri Yaklaşımı - Net Gelir Yaklaşımı', 'Modigliani - Miller Yaklaşımı - Net Gelir Yaklaşımı']",C,2
tr_mmlu,Spor Yönetimi,"21. Yüzyıl dünya ekonomisine işlerlik sağlayabilmek ve ulus devlet hâkimiyet etkilerini azaltabilmek için yapılması gerekenler aşağıdakilerden hangileridir? I. Küresel hukuk oluşturma ve güçlendirme
II. Finans sisteminin istikrarı
III. Rüşvetle mücadele
IV. IMF, Dünya Bankası ve WTO arsındaki uyumun sağlanması","['I ve III', 'Hepsi', 'I, II ve III', 'Yalnız IV', 'I ve IV']",B,1
tr_mmlu,Spor Yönetimi,Aşağıdakilerden hangisi geçerli bir makro adı olabilir?,"['TarihBicimlendir', '!Tarih_Bicimlendir', 'Tarih_Biçimlendir', 'Tarih Biçimlendir', 'Tarih Biçimlendir']",A,0
tr_mmlu,Spor Yönetimi,D=f(Px) şeklinde tanımlanan talep fonksiyonu ile ilgili aşağıdaki ifadelerden hangisi yanlıştır?,"['Bu fonksiyonel ilişki talebi belirleyen ögenin x malının fiyatı olduğunu ifade etmektedir.', 'Bu fonksiyonel ilişkide fiyat bağımsız değişkendir.', 'Talep fonksiyonunu grafik düzleminde ifade edersek, düşey eksende talep miktarı yatay eksende ise fiyat yer alır.', 'Bu fonksiyonel ilişkide talebi etkileyen diğer değişkenlerin sabit olduğu varsayılır.', 'Bu fonksiyonel ilişki fiyat değişimlerine karşı talebin değişeceğini ve talep yasası gereği bu değişimin ters yönde olacağını ifade eder.']",C,2
tr_mmlu,Spor Yönetimi,Bir etkinliğe girişilirken karar vericinin zarara uğrama tehlikesi ve faaliyet alanının kontrol altına alınamayan ve önceden kestirilemeyen bölümü şeklinde ifade edilen kavram aşağıdakilerden hangisidir?,"['Yönetim', 'Finans', 'Finansal yönetim', 'Bütçe', 'Risk']",E,4
tr_mmlu,Spor Yönetimi,Aşağıdakilerden hangisi VBA’da kullanılan karşılaştırma işleçlerinden biri değildir?,"['<', '>', '>=', 'Like', 'Mod']",E,4
tr_mmlu,Spor Yönetimi,Tam rekabet koşullarında ücretlerin arz ve talebe göre belirleneceğini ifade eden teori aşağıdakilerden hangisidir?,"['Artık değer teorisi', 'Pazarlık ve satın alma gücü teorisi', 'Marjinal verimlilik teorisi', 'Ücret fonu teorisi', 'Klasik teori']",C,2
tr_mmlu,Spor Yönetimi,Aşağıdakilerden hangisi Yümnî’nin Tezkirei Şuara isimli tezkiresinin özelliklerinden biri değildir?,"['Tezkire yazarının ölümü nedeniyle yarım kalmıştır.', 'Şairler hakkında bir iki satırlık çok az bilgi vermiştir.', 'Eser Ali Emirî tarafından temize çekilmiştir.', 'Asım’ın tezkiresine zeyl olarak yazılmıştır.', 'Diğer kaynaklarda bulunmayan 11 şaire yer verilmiştir.']",D,3
tr_mmlu,Spor Yönetimi,"Aşağıdakilerden hangisi, proje yaşam döngüsü aşamalarından biri değildir?","['Proje takımının oluşturulması', 'Organizasyon ve hazırlık işleri', 'Projeye başlamak', 'Projeyi kapatmak', 'Proje işlerini yerine getirmek ']",A,0
tr_mmlu,Spor Yönetimi,Popüler kültürün özellikleriyle ilgili aşağıdaki ifadelerden hangisi yanlıştır?,"['Ürün tüketiciye dönüktür.', 'Kaynağı bellidir.', 'İlericidir.', 'Diğer kültürlerle çatışma içerisindedir.', 'Devrimcidir.']",E,4
tr_mmlu,Spor Yönetimi,Bitkilerde tohumun çimlenebilmesi için en önemli koşul aşağıdakilerden hangisidir?,"['Ortamda toprak bulunması', 'Suyun testadan girişi', 'Sıcaklığın artması', 'Işığın azalması', 'Ortamda hava bulunması']",B,1
tr_mmlu,Spor Yönetimi,Aşağıdakilerden hangisi üretim faktörleri arasında yer almaz?,"['Emek', 'Faiz', 'Sermaye', 'Toprak', 'Doğal Kaynaklar']",B,1
tr_mmlu,Spor Yönetimi,Aşağıdakilerden hangisi kısa süreli planların özelliklerinden biri değildir?,"['Çoğunlukla 1 yıldan daha az bir süreyi kapsaması', 'Uzun ve orta süreli planlarda öngörülen hedeflere uygun olarak hazırlanması', 'Tahminlemede bulunulması ve sonuçlara ulaşılmasının daha kolay olması', 'Uzun süreli planların uygulanmasında bir araç olarak değerlendirilmesi', 'Kısa süreli planlar, orta ve uzun süreli planların bir bölümünü oluşturabileceği gibi, bağımsız bir nitelik de taşıyabilmesi']",D,3
tr_mmlu,Spor Yönetimi,Zatî’nin gazellerinin büyük çoğunluğunu iki cilt halinde neşreden araştırmacı aşağıdakilerden hangisidir?,"['Ali Nihat Tarlan', 'M. Ali Tanyeri', 'Mehmed Çavuşoğlu', 'Behçet Necatigil', 'Abdülkadir Karahan']",A,0
tr_mmlu,Spor Yönetimi,Örgütün alt ünitelerinde ya da bireylerin karşılaştıkları sorunlar ve deneyimlerle oluşan kültür aşağıdakilerden hangisidir?,"['Güçlü kültür', 'Zayıf kültür', 'Üst kültür', 'Toplumsal kültür', 'Alt kültür']",E,4
tr_mmlu,Spor Yönetimi,İngiltere'nin Osmanlı nezdindeki ilk büyükelçisi kimdir?,"['Stefan Bathori', 'Barbaro', 'Don Juan', 'William Harborne', 'Edward Burton']",D,3
tr_mmlu,Spor Yönetimi,Özel eğitimde kaynaştırma uygulamalarının başlatılmasına ilk olarak aşağıdaki gruplardan hangisi öncülük etmiştir?,"['Öğretmenler', 'Aileler', 'Politikacılar', 'Özel eğitim öğretmenleri', 'Bilim insanları']",B,1
tr_mmlu,Spor Yönetimi,Aşağıdakilerden hangisi satış tutundurmanın sınırlılıklarından değildir ?,"['Satış tutundurma faaliyetleri tek başlarına kullanılamazlar', 'Satış tutundurma faaliyetlerinin aynen devam ettirilebilmesi güçtür.', 'Satış tutundurma, pazarda yeni olan olan ürünler için çok fayda sağlamaz', 'Satış tutundurma sadece %10-20 düzeylerinde satış artışı getirmektedir.', 'Satış tutundurma faaliyetlerinin aynen devam ettirilebilmesi güçtür.']",C,2
tr_mmlu,Spor Yönetimi,Aşağıdakilerden hangisi ABD’nin büyüme ve istihdam oranlarından en olumsuz etkilenen ülkerin başında gelmesine neden olmuştur?,"['Tasarruf yatırım denkliğinin sağlanamaması', 'Yapılan büyük savaşlar', 'Farklı para birimlerinin yaygınlaşması', 'Devletin yönetim kademesindeki değişimler', 'Dış ülkelerin uyguladığı siyasi politikalar']",A,0
tr_mmlu,Spor Yönetimi,Aşağıdaki dizi tanımlamalarından hangisi doğrudur?,"['ReDim Kisiler[5] As String', 'Dim Kisiler[3] As String', 'Const Kisiler(3) As String', 'Dim Kisiler(2) As String', 'Dim Kisiler{3} As String']",D,3
tr_mmlu,Spor Yönetimi,"Birçok kedi gözlemleyip, ”Bütün kediler bıyıklıdır” genellemesine varılan akıl yürütme yöntemi aşağıdakilerden hangisidir?","['Tümdengelim', 'Analoji', 'Tümevarım', 'Aksiyoloji', 'Hipotez kurmak']",C,2
tr_mmlu,Spor Yönetimi,Organizasyon ile ilgili aşağıdaki ifadelerden hangisi doğrudur?,"['Neyin, neden, nasıl, nerede ve ne zaman yapılacağına karar verilirken, bütün bu çalışmalardan kimlerin sorumlu olacağının belirlenmesidir.', 'Çalışanların motivasyonunu ve verimini yükseltecek bir ortamın yaratılması ve bu ortamın korunup geliştirilmesi için gerekli politikaları ve teknik bilginin sağlanmasıdır.', 'Bir kuruluşun amaçlarının gerçekleştirilmesi için gerekli olan yer, araç, gereç ve personelin sağlanması, bunların belirli bir sistem içerisinde bir araya getirilmesi ve kişiler ile birimler arasında görev ve yetki dağılımının yapılmasıdır.', 'Astların uzun ve kısa dönemde etkili ve verimli bir şekilde çalışmalarını sağlamaya ilişkin yönetim fonksiyonlarının tümünü içine almaktadır.', 'Bir kurum ya da kuruluşun bir bütün olarak işlemesini kolaylaştıracak ve başarılı olmasını sağlayacak şekilde tüm faaliyetlerin ahenkleştirilmesidir.']",C,2
tr_mmlu,Spor Yönetimi,Aşağıdakilerden hangisi organizasyon komitesinin finansal açıdan sorumluluklarından biri değildir?,"['Etkinlik alanını belirlemek', 'Gelir kaynaklarını belirlemek', 'Harcamaları belirlemek', 'Gelirlerle harcamaların oranını belirlemek', 'Finansal hesaplama ve kontrol sistemi kurmak']",A,0
tr_mmlu,Spor Yönetimi,17. Yüzyılda timar sisteminin eski önemini kaybetmesi üzerine aşağıdaki vergilerden hangisinin sistemli ve düzenli olarak toplanması için sayımlar yapılmasına özen gösterilmiştir?,"['İspençe', 'İmdadiye', 'Ağnam', 'Avârız', 'Öşür']",D,3
tr_mmlu,Spor Yönetimi,Aşağıdakilerden hangisi etkinlik yönetiminde planlama sürecinin sağladığı yararlardan biri değildir?,"['Ani değişimlere karşı hazırlıksız olmayı sağlar.', 'İşletme çabalarının daha iyi koordine edilmesini sağlar.', 'Denetim standartlarının geliştirilmesine yardımcı olur.', 'İşletmeyi yönlendiren amaçları ve politikaları daha net ve belirgin hale getirir.', 'Yönetimin ileriyi sistemli olarak düşünmesine yol açar.']",A,0
tr_mmlu,Spor Yönetimi,Çevre etkisiyle fenotipler arasında ortaya çıkan farklılıklara ne ad verilir?,"['Modifikasyon', 'Varyasyon', 'Heterozigotluk', 'Homozigotluk', 'Mutasyon']",A,0
tr_mmlu,Spor Yönetimi,Bir işyerinde yüksek teknolojik ürünler kullanmaktan doğan risk aşağıdaki risk faktörlerinden hangisi ile ilgilidir?,"['Karar verme', 'Değişkenlik', 'Karmaşıklık', 'Yarar', 'Belirsizlik']",C,2
tr_mmlu,Spor Yönetimi,"Promosyon reklamları olarak adlandırılan reklam türü ile fiyat bilgisi, özellikle hangi tüketim ürünleri için tüketicilere ulaştırılır?","['Dayanıklı ürünler', 'Endüstriyel ürünler', 'Hızlı tüketim ürünleri', 'Aranmayan ürünler', 'İkame ürünler']",C,2
tr_mmlu,Spor Yönetimi,"Grup üyelerine temas etmekten kaçınan, yol göstericiliği, öneri getirme işlevlerini tamamen gruba bırakan liderlik türü aşağıdakilerden hangisidir?","['Görev yanlısı liderlik', 'Kontrolcü liderlik', 'Danışmacı liderlik', 'ilgisiz liderlik', 'Karizmatik liderlik']",D,3
tr_mmlu,Spor Yönetimi,Aşağıdakilerden hangisi Hafız Ahmed Paşa’nın 1625’te Bağdat’ı geri alma girişiminin sonuçsuz kalmasında etkili olmuştur?,"['Kapıkullarının isyankâr tavrı', 'Abaza Mehmed Paşa isyanı', 'Timarlı sipahilerin ayaklanması', 'Cennetoğlu İsyanı', 'Abaza Şeyh vakası']",A,0
tr_mmlu,Spor Yönetimi,"Bir ürünün pazarlanmasında perakendeci, dağıtıcı gibi kanal üyeleri yer aldığı zaman ürün/hizmet hakkında eğitilmeleri zorunlu olabilir. Fiyatın saptanması özellikle de nihai fiyatın belirlenmesi için pazarlık gerekebilir ve büyük imalatçılarla olduğu gibi satış operasyonunu desteklemek için aracılara büyük kâr marjları sağlanabilir. Ürün çok karmaşık ise reklam ve halkla ilişkiler ürünün faydalarım kişisel satıştaki kadar iletemez. Alıcının bilgi ihtiyacı çok fazla, bu bilgi karmaşık ve reklamla ulaştırılmak için çok ayrıntılı ise reklam iyi bir araç olamaz. Mesaj genel medya araçları için çok ayrıntılı ve hedef kitle çok yayılmış ise reklamda mesajın ve medyanın etkinliği sorunu ortaya çıkar (Copley, 2004). Bazı pazarlar özellikle de endüstriyel pazarlar diğerlerine göre kişisel satışa daha bağımlıdır. Bir siparişi alabilmek, örneğin bir fabrikaya büyük bir makine satabilmek için sadece reklam, doğrudan postalama ya da telefonla satış yeterli olmaz. Bu tür bir ürünün satışı için üst düzey satış profesyonelleri gerekir. Bu bilgilerden hareket ederek aşağıdakilerden hangisi için kişisel satışın pazarlama iletişimi içindeki güçlü yönlerinden olduğu söylenemez?","['Yüz yüze iletişime dayalı olduğu için müşteriyi ikna etme düzeyinin yüksek olması', 'Müşterilere ayrıntılı ve kapsamlı bilgiler verebilme, kolay algılanamayan ürünleri açıklayabilme olanağı sağlaması', 'Bir işletmenin satış gücünü oluşturan kişisel satışçıların işe alınmasını, yerleştirilmesini, eğitimini ve denetimi içeren satış gücü yönetimi', 'Kişiler arası iletişime ve etkileşime dayalı olduğu için kişileri gözleyebilme ve böylece mesajları kişilerin ihtiyaçlarına uyarlayabilme olanağı sağlaması', 'Müşterinin satışçıyı dinlemek ve satışçının teklifine yanıt vermek için zaman ayırması']",C,2
tr_mmlu,Spor Yönetimi,Aşağıdakilerden hangisi VBA’da kullanılan veri türlerinden biri değildir?,"['Date', 'String', 'Hexdecimal', 'Boolean', 'Integer ']",C,2
tr_mmlu,Spor Yönetimi,- Sanayileşmiş olmakla birlikte daha çok tedarikçi konumda olduklarından krizlerden çok etkilenirler. - İkinci sektörün istihdamı üçüncü sektörü geçer. - Güney Kore ve İrlanda bu ekonomi türüne örnektir. Yukarıda özellikleri verilen ekonomi türü hangisidir?,"['Gelişmemiş ekonomiler', 'Gelişme yolundaki ekonomiler', 'Dengesiz kalkınmış ekonomiler', 'Kalkınmış ekonomiler', 'İleri kalkınmış ekonomiler']",C,2
tr_mmlu,Spor Yönetimi,Aşağıdakilerden hangisi risk algısı türlerinden biri değildir?,"['Sosyal risk', 'Fonksiyonel risk', 'Stratejik risk', 'Finansal risk', 'Psikolojik risk']",C,2
tr_mmlu,Spor Yönetimi,Anahtar personelin görev ve sorumluluk alanlarının tanımı iş planının hangi bölümünde bulunur?,"['Finansal Plan', 'Yönetim Planı', 'Pazarlama Planı', 'İşletmenin Tanımı', 'Üretim Planı']",B,1
tr_mmlu,Spor Yönetimi,Hedef kitleye odaklanarak diğer kurumlardan farklılaşma amacıyla olimpiyat oyunlarına sponsor olan bir kurum iletişim anlamında geleneksel medyadaki hangi durumun önüne geçebilir?,"['Mesaj karmaşası', 'Zaman sıkıntısı', 'Planlama gerekliliği', 'Personel kaynağı', 'Bilgi gerekliliği']",A,0
tr_mmlu,Spor Yönetimi,"Ailelerin eğlenebilmesi ve hoşça vakit geçirebilmesi için dış mekanda yaratılan eğlence ünitesi ve farklı konseptiyle yaratılan, nostalji ve fantezi dünyasına bir kaçış, eski günleri yad eden bir fırsat, bir ormanın değişik atmosferi ya da garipsenen yabancı yerlerin heyecanı gibi bir temanın belirleyici olarak seçilmesiyle oluşturulan etkinlik türü aşağıdakilerden hangisidir?","['Fuar', 'Festival', 'Ödül töreni', 'Aile etkinliği', 'Temalı parklar']",E,4
tr_mmlu,Spor Yönetimi,"Ailelerin, çocuklarının yetersizliği olduğunu öğrendiklerinde genel olarak gösterdikleri ilk tepki aşağıdakilerden hangisidir?","['Şok olmak', 'Depresyona girmek', 'Suçluluk duymak', 'Kızgınlık duymak', 'Kabul etmek']",A,0
tr_mmlu,Spor Yönetimi,Teknolojik gelişmeleri takip etmek ve bu sayede maliyet avantajlarından yararlanmak amacıyla gerçekleştirilen yatırım türü aşağıdakilerden hangisidir?,"['Modernizasyon yatırımları', 'Genişleme yatırımları', 'Komple yeni yatırımlar', 'Yenileme yatırımları', 'Stratejik yatırımlar']",A,0
tr_mmlu,Spor Yönetimi,Dijital İmza ile ilgili aşağıdaki ifadelerden hangisi doğrudur?,"['Microsoft Office 2007 yazılımının 128 bitlik lisans numarasıdır.', 'Microsoft firmasının VBA uygulamaları geliştirmek için verdiği 128 bitlik güvenlik şifredir.', 'Bir makro veya belge üzerindeki elektronik, şifreleme tabanlı, güvenli orijinallik damgasıdır.', 'Microsoft Office 2007 programının geçerli bir lisansa sahip olup olmadığını kontrol etmek amacıyla bir güvenlik önlemidir.', 'VBA geliştiricilerinin kendilerini tanıtmak amacıyla kullandıkları bir görseldir.']",C,2
tr_mmlu,Spor Yönetimi,Aşağıdakilerden hangisi özel eğitime gereksinimi olan çocuklara sağlanan ilişkili hizmetlerden biri değildir?,"['Sağlık hizmetleri', 'Psikolojik hizmetler', 'Küçük grup öğretimi', 'Fiziksel terapi', 'İş ve uğraşı terapisi']",C,2
tr_mmlu,Spor Yönetimi,Türkiye’de spor kulüplerinin halka arzda kullandıkları modeller aşağıdakilerin hangisinde birlikte verilmiştir?,"['Gider ağırlıklı model- İngiliz modeli', 'Gelir ağırlıklı model- Alman modeli', 'Gelir ağırlıklı model- İngiliz modeli', 'Gelir ağırlıklı model- İspanya modeli', 'Gider ağırlıklı model- Alman modeli']",C,2
tr_mmlu,Spor Yönetimi,Aşağıdakilerden hangisi çok uluslu şirketlerden önümüzdeki dönemde beklenen gelişmelerden değildir?,"['Küreselleşme içindeki payları artacaktır.', 'Yatırımları gelişmiş ülkelerde yoğunlaşacaktır.', 'Yoğunlaşma eğilimi azalacaktır.', 'Asya’daki yatırım patlamasının sürmesi sağlanacaktır.', 'Bölgesel üretim ağlarının içinde daha fazla yer alacaktır.']",C,2
tr_mmlu,Spor Yönetimi,Aşağıdakilerden hangisi 19. yüzyıl tezkirecilerinden Ârif Hikmet Bey’in eserlerinden biridir?,"['Pendname', 'Hadikatü’l-Vüzerâ', 'Hâtimetü’l-Eşâr', 'Hazine-i Letâif', 'Mecmuatü’t-Terâcim']",E,4
tr_mmlu,Spor Yönetimi,Türkiye’de spor tesislerinin kurulması ve işletilmesi ile ilgili usul ve esaslar hangi yönetmelik ile düzenlenmiştir?,"['Beden Eğitimi ve Spor Alanları Yönetmeliği', 'Gençlik ve Spor Genel Müdürlüğü Yönetmeliği', 'Özel Spor Tesisleri Yönetmeliği', 'Spor Alanları ve Tesis Yönetmeliği', 'Özel Beden Eğitimi ve Spor Tesisleri Yönetmeliği']",E,4
tr_mmlu,Spor Yönetimi,"“Diğer değişkenler sabitken bir malın fiyatı yükseldiğinde, tüketicinin ilk duruma göre mal ve hizmete olan talebini azaltması” aşağıdaki yasalardan hangisi ile açıklanabilir?","['İkâme etkisi', 'Reel balans etkisi', 'Nominal etki', 'Gelir etkisi', 'Efektif etki']",D,3
